x0,x1,x2,x3,x4,y
1.391468305492374602e-01,6.197289405198269208e+00,1.070248721305866013e+00,-1.404370666215133401e-01,1.109721185879749106e+00,1.000000000000000000e+00
-7.930790685205444390e-01,4.740952651637888593e+00,1.730649326752083494e+00,-2.934140331617549058e-01,3.821650360019954284e+00,1.000000000000000000e+00
-1.178000326010126830e+00,4.812226233469847791e+00,3.336927614196040004e+00,-1.365014398420777209e+00,-3.742909979730964509e-01,1.000000000000000000e+00
-2.069889910979757719e+00,-3.050391084201331982e+00,6.276676492118494766e-01,-2.141847962884525280e+00,-4.706054099271511859e+00,3.000000000000000000e+00
-1.371141840039222348e+00,3.143198025369668969e+00,2.473472785884096581e+00,-2.795232535799871076e+00,3.874049901308887822e+00,1.000000000000000000e+00
1.604777405909699084e+00,-6.770831978122019423e-01,1.425071591468014542e+00,4.841249761865075385e+00,1.414147981975673485e+00,0.000000000000000000e+00
-2.289073056017519203e+00,3.009077144333340392e+00,1.730010472958049883e+00,-1.540075941370393942e+00,3.045109435160803457e+00,1.000000000000000000e+00
1.866733068618432023e+00,6.442252545354406612e-01,-1.849969427968337632e+00,7.794185426088778845e-01,-3.801228509913261000e+00,8.000000000000000000e+00
-1.768516760576209990e+00,-2.866681691681482569e+00,2.769439895144626962e-01,-1.830729516917487532e+00,-4.380069661906482281e+00,3.000000000000000000e+00
-5.817956181951721151e-01,-7.779734157142652595e-01,3.474513832314735762e+00,3.362613426364256808e-02,-4.522016921372664200e+00,9.000000000000000000e+00
3.730228148820057682e-02,1.502210194800787657e-01,1.701877615468763150e+00,-6.188428766903308897e+00,-6.434032900096982033e+00,2.000000000000000000e+00
-2.730568775835423789e+00,1.713998152861954560e+00,-6.269303414764162419e+00,-3.110980775210768545e+00,1.793213397587638536e+00,7.000000000000000000e+00
-1.834304538415921781e+00,-2.166905833301732365e+00,6.561964544766649698e-01,-5.977693660910149198e+00,-3.899631026686331214e+00,2.000000000000000000e+00
-1.347392345759971688e+00,-1.620455041669099039e+00,-1.368289354479296227e-02,-6.003971505227251093e+00,-3.735328262172934455e+00,2.000000000000000000e+00
-7.978984029525458821e-01,4.838942413189736058e+00,4.313639318936550726e-01,2.954002879062868070e-01,4.787088331474500968e+00,1.000000000000000000e+00
-1.021511636019710512e+00,4.017370555664119713e+00,4.913901481677139138e+00,-3.824097603877037788e+00,-5.242876412383633555e-01,1.000000000000000000e+00
1.894432174385507262e+00,-4.022516036054113453e-01,9.000964792183889784e-01,-2.238285191385981143e+00,-4.453559153329209153e+00,8.000000000000000000e+00
2.409562916783594577e+00,1.380734383459804260e+00,-4.600272619828557064e-01,1.646745861678472478e-02,-3.767272485392693326e+00,8.000000000000000000e+00
1.549118522260464870e+00,-2.425610619332216888e-01,-4.766859569734513413e-01,-9.026675282681502210e-01,-3.386515257659287848e+00,8.000000000000000000e+00
-2.121700579105143092e+00,5.268193585862423589e+00,5.666945637778675327e-01,-3.511822786227993376e+00,1.938106627498987100e+00,6.000000000000000000e+00
-3.322718924378695871e+00,1.221377601479940234e+00,-6.201449656262180810e+00,-3.543029140249063680e+00,-8.195926203787927689e-01,7.000000000000000000e+00
-2.108265415649016372e+00,-9.175183676185434400e-01,2.737390977566341199e+00,1.977188021839668464e+00,-4.033797391518621822e+00,9.000000000000000000e+00
-5.608994321680010886e-01,-4.589603492632019943e+00,-5.613426038194442580e-02,-9.223184844684900741e-01,2.514133030300121252e+00,5.000000000000000000e+00
-4.929019644864758298e+00,-7.647147452249393185e-01,-6.878468239065001377e+00,-2.904824926118654727e+00,4.345527103049197315e+00,7.000000000000000000e+00
-2.111140268139031217e+00,-2.460802378880804220e+00,2.416843442954487164e-01,-5.956985797956290796e+00,-2.966879262362474456e+00,2.000000000000000000e+00
-1.676331172863562369e+00,-1.805834494305036619e+00,1.451891095958261158e+00,-6.692018449849986617e+00,-6.131603259709852871e+00,2.000000000000000000e+00
3.989631107382574093e+00,-1.366652009929467226e+00,1.995802757635827929e+00,-5.815325379044838705e+00,-2.847437825372263642e+00,4.000000000000000000e+00
1.284640077026223182e+00,-5.600665676012648309e-01,2.959569136824589108e+00,4.147179081007196011e+00,-8.926725122044748550e-01,0.000000000000000000e+00
-2.507333633558841868e+00,-2.490634775579298132e+00,2.604250334644763409e+00,6.061494562925884289e-01,-3.126304792409986266e+00,9.000000000000000000e+00
-8.081864811934904580e-01,6.532588395725169583e+00,6.536194517830058448e-01,-4.049724979337196551e+00,-7.460609411240878286e-01,6.000000000000000000e+00
6.849714233596717605e-01,-1.581854497882745569e+00,1.686580515502045241e+00,4.171817236553150288e+00,9.212093409451115322e-01,0.000000000000000000e+00
-2.591150180613873921e+00,-1.721874354966439258e+00,3.654082082265783349e+00,5.767556256757685462e-01,-6.435569920194724070e+00,9.000000000000000000e+00
-3.354803912855942372e+00,7.893142080019404094e-01,-4.674258609662519603e+00,-4.889130415425793075e+00,-6.094494611525285155e-01,7.000000000000000000e+00
-3.029006510331529345e+00,3.957810847914915442e+00,-3.559979562964650235e-01,-3.393811623993486126e+00,4.176936277653251928e+00,6.000000000000000000e+00
4.098683831479862927e-01,-3.232853107649897417e+00,6.535441710385231362e-01,-1.069407408563215034e+00,-4.343397964503327713e-01,5.000000000000000000e+00
-4.466637514368355655e-01,-3.682386233047578727e-01,2.396201504841535268e+00,-6.568841399790460223e+00,-8.217039379305910884e+00,2.000000000000000000e+00
-1.672586601259554273e+00,-2.756721359158186502e+00,1.382922830044681195e+00,-3.047615139366104842e+00,-7.300410757282437046e+00,3.000000000000000000e+00
-4.032107863387532021e+00,1.996758636585490576e-01,-5.949128942167151379e+00,-4.121757068956759085e+00,1.593285740639843739e+00,7.000000000000000000e+00
1.437772788085399656e+00,-2.388264667881307535e+00,2.843209626391098865e+00,-2.661751448654251284e+00,-2.803502221683422224e+00,5.000000000000000000e+00
2.185209694901644739e-01,-3.094619055669202812e+00,7.391078613267620945e-01,-9.473534547747268775e-01,-1.297839377205384892e+00,5.000000000000000000e+00
-2.975673036472016308e-01,-3.821572062993017660e+00,6.886929151771360447e-01,-9.502259433993910376e-01,-1.534139684512655144e+00,5.000000000000000000e+00
1.035181115864903800e+00,-2.619483360384915471e+00,1.929625569638146798e+00,-1.998286749403616946e+00,-2.162462919465027777e+00,5.000000000000000000e+00
-3.090575948332911604e+00,1.586770174006027823e+00,-5.273379413823397144e+00,-3.744746264296246796e+00,-2.177651301354588842e+00,7.000000000000000000e+00
6.845590254024080945e-01,-9.846393865420725033e-01,1.298836259501491508e+00,5.014996116597449927e+00,1.086387165494617502e-01,0.000000000000000000e+00
-3.404530456888679169e+00,6.287611568381936689e-01,-6.281180436016955859e+00,-3.931612150559139263e+00,1.897151881502072701e+00,7.000000000000000000e+00
-1.538322714704965843e+00,-3.742711994928766384e+00,1.335620876157435299e+00,-4.097970353911686736e+00,-4.453677220770242862e+00,3.000000000000000000e+00
-1.625615023576593821e+00,-3.284578578049980990e+00,1.128421184475030925e+00,-3.165375330426456468e+00,-3.648489002359592170e+00,3.000000000000000000e+00
-3.424986657843463456e-01,-2.032312634136940410e+00,2.325987752877447523e+00,-4.128763652648496318e+00,-7.705640107780025616e+00,3.000000000000000000e+00
-4.203927843534298603e+00,1.276697022579265539e+00,-5.363403912785268624e+00,-2.982693377606579599e+00,-1.727897670427413601e+00,7.000000000000000000e+00
-9.733777828829610623e-01,3.792967296675247901e+00,2.070520311830339466e+00,-1.909726551017038254e+00,3.345671249033918215e+00,1.000000000000000000e+00
-3.062467779216633268e-01,4.752478914521367948e+00,2.097074348289408974e+00,-1.625247515995335235e+00,1.957495145533333147e+00,1.000000000000000000e+00
-2.077905123301703405e+00,-3.546616527856107481e+00,1.089834039930477561e+00,-3.255175382951769336e+00,-5.568934658759536305e+00,3.000000000000000000e+00
-4.467351639966822496e+00,5.047963065584448739e-01,-7.609749440039544233e+00,-2.176092417835454373e+00,2.633087391787104714e+00,7.000000000000000000e+00
-1.517030828659913233e+00,3.651760557964846221e+00,5.123290288363272493e-01,-6.383608102245280636e-01,4.525811734005220188e+00,1.000000000000000000e+00
-1.127021264693268243e+00,-2.757707793629558424e+00,1.518018025602845544e-01,-2.519677208590495265e+00,-3.715995137601441289e+00,3.000000000000000000e+00
1.003925516519305061e+00,-2.931295709656799087e+00,2.095047882552896201e+00,-2.411609263080255250e+00,-1.921142692272162611e+00,5.000000000000000000e+00
7.119816873542226254e-01,-3.276187738010120754e+00,5.541684558987873821e-01,-1.729826276416843500e+00,-3.931425663700426343e-01,5.000000000000000000e+00
5.196600375762808532e+00,7.545941512917163363e-02,4.054670062489749149e-01,-4.703460359455509554e+00,-2.889403579609174155e+00,4.000000000000000000e+00
-1.698325533142017729e+00,-3.678014926716580035e+00,1.357057124234633427e+00,-3.828310828757970352e+00,-3.527946059022654790e+00,3.000000000000000000e+00
-1.419065572950807930e+00,4.264888743001844063e+00,2.155791925522830610e+00,-1.763388903209984981e+00,2.668637002757304755e-01,1.000000000000000000e+00
-1.410646666394478332e+00,-1.400666377705471088e+00,2.339621632444597588e-01,-5.016856650500182369e+00,-3.451862900812414647e+00,2.000000000000000000e+00
-4.199460277986694301e+00,-7.599484014379578878e-02,-6.734854131195957549e+00,-3.519423400378758782e+00,3.275073264357942104e+00,7.000000000000000000e+00
3.497474676668776539e+00,-1.957656993060031603e+00,-1.419903945615274832e-01,-4.365154157516285771e+00,-9.341260119622307734e-02,4.000000000000000000e+00
2.060958180735529499e+00,3.715078606315321830e-01,3.095028997218243649e+00,3.863392615707042399e+00,-3.947636182122274739e+00,0.000000000000000000e+00
1.416005909145103825e+00,-1.280319153259977527e-01,-2.158084009828008742e+00,3.069279595920243464e-01,-2.649086748635844035e+00,8.000000000000000000e+00
-1.112179915254751350e+00,4.429265359105909461e+00,3.171273523668499905e+00,-1.771773324583031606e+00,2.025165886367610302e-01,1.000000000000000000e+00
3.077716246874331318e-01,4.773225484891632675e+00,2.086867025912105156e+00,-2.592411391162739331e+00,3.242896918510325133e+00,1.000000000000000000e+00
2.401370566292644781e+00,1.109233633336704550e+00,-8.823201486424550044e-01,-5.780522255351822070e-01,-5.103952576389312767e+00,8.000000000000000000e+00
2.323043598522926523e+00,2.145945733159188573e-01,8.840608809643510924e-01,5.141948114241966294e+00,6.740455461479551991e-01,0.000000000000000000e+00
-6.399219635738268019e-01,-1.768924437813925721e+00,1.868198206431409769e+00,-3.172896636932289294e+00,-7.020389461358254479e+00,3.000000000000000000e+00
-1.583569164577263599e+00,-2.494492995375011679e-01,4.939570091170973676e+00,6.222843990047073337e-01,-8.234619988833108195e+00,9.000000000000000000e+00
7.288961049081491561e-01,-6.722034771262306307e-01,-1.022425446022083406e+00,-8.073518119099033774e-02,-2.217199923437534359e+00,8.000000000000000000e+00
-1.815336956898071730e+00,3.832366168290844310e+00,1.017616593266613467e+00,-5.040362898058075025e-01,4.046679934183662120e+00,1.000000000000000000e+00
-1.522659234280578477e+00,-6.663284702184628649e-01,2.432521686475360490e+00,2.025458571298488941e+00,-3.935485716647597609e+00,9.000000000000000000e+00
-2.093122293849127846e+00,4.908001052621076887e+00,-1.098794541618831333e-01,-3.720544753905640878e+00,2.628613539439826674e+00,6.000000000000000000e+00
2.752806783353995090e+00,1.034644518761921317e+00,-9.748669867008677992e-01,-3.723266235550828362e-01,-2.893849224633621375e+00,8.000000000000000000e+00
-3.919334975833826729e+00,4.420326441979723908e-01,-6.874128771928353032e+00,-3.414547348053063036e+00,1.378077123066227205e+00,7.000000000000000000e+00
4.814957702405843420e+00,-4.924825238044263642e-01,-2.630708193878741330e-01,-4.494347428178054216e+00,-4.396843043056827272e-01,4.000000000000000000e+00
-1.830165084431027545e+00,5.138595744435082935e+00,-4.806186760975418304e-01,-2.719894946505992284e+00,5.795175329097247641e+00,6.000000000000000000e+00
1.748544127613872678e+00,-7.225195809838302896e-01,-1.141674040009106994e+00,-1.491458539823788287e+00,-1.939002610696031859e+00,8.000000000000000000e+00
1.753873870605831886e+00,-4.930651045084390172e-02,-8.947793745090156792e-01,-7.883907237801552892e-01,-3.185850201983885466e+00,8.000000000000000000e+00
-4.577598408436659660e+00,-2.386056911208120912e-01,-6.239362649384332826e+00,-3.424497925519333297e+00,1.837179501937988846e+00,7.000000000000000000e+00
2.878029771521787961e+00,1.231918307495676101e+00,1.741257117109586972e+00,-2.269217488920470149e+00,-7.710369635465657012e+00,8.000000000000000000e+00
-1.225108150732281853e+00,5.734080864798855259e+00,1.182730662021985596e-01,-3.308696764446171112e+00,3.182680265928602203e+00,6.000000000000000000e+00
4.686335239065622105e-01,-3.765169531142748660e+00,1.214417793711305871e+00,-2.361760397302076875e+00,-1.250551442425376303e+00,5.000000000000000000e+00
1.429094640673120420e+00,-5.600408532126789352e-01,3.065404490895467404e+00,3.748374995876185611e+00,-1.399323522572194944e+00,0.000000000000000000e+00
-1.568171809917399573e+00,-7.568432253263996934e-01,3.619480664014504523e+00,1.055278137559469309e+00,-6.432889232478669506e+00,9.000000000000000000e+00
-1.269302432929837243e+00,-2.522694251767818141e+00,2.031263245602701328e+00,-3.527333726679672488e+00,-6.331001656654586363e+00,3.000000000000000000e+00
-2.125516940682349531e+00,4.545927556515356294e+00,-1.421220867044563185e+00,-3.195350996052108705e+00,5.148599235012635056e+00,6.000000000000000000e+00
1.748795119066665515e+00,1.897510513964040524e-01,-1.481129947935654112e+00,-4.944349398436775900e-02,-3.464002807771956238e+00,8.000000000000000000e+00
4.310005279015405311e-01,-2.509170814669782867e+00,7.799084592181172448e-01,-6.092449139330151642e-01,-1.191458726678409574e+00,5.000000000000000000e+00
-1.836895540179319886e+00,-1.064450261392075214e+00,-2.445016535056915852e-01,-4.345051308585452965e+00,-5.442687105073586551e+00,2.000000000000000000e+00
-1.325117731180778691e+00,6.066404987698460261e+00,7.444972611935154472e-01,-3.746701909919941009e+00,1.766587116153801595e+00,6.000000000000000000e+00
2.505940534368472417e+00,2.714605584101009716e-01,4.244110871496357129e-01,-2.177510238838056722e+00,-4.188422613136713046e+00,8.000000000000000000e+00
-3.376357220422325334e+00,1.363924678435425086e+00,-6.319713096864627566e+00,-2.509779587911377785e+00,1.612684945838210870e+00,7.000000000000000000e+00
-6.664368645682694492e-01,-4.085740817751179144e+00,9.767359904875294596e-02,-7.926568982185658863e-01,-7.155417528418415163e-01,5.000000000000000000e+00
1.458378662076201815e+00,3.348729529119438553e-01,1.350484146815955189e+00,5.959889043374092310e+00,-1.299413440404581843e+00,0.000000000000000000e+00
-3.398194618781455567e+00,6.812248513187219023e-01,-4.457654285423385154e+00,-5.477285134107536813e+00,-2.486623929311048364e+00,7.000000000000000000e+00
-6.321735980086533591e-01,5.041247561467527838e+00,2.282946195257033573e+00,-7.446565566549383508e-01,2.516588349906418109e+00,1.000000000000000000e+00
-6.393847490445795367e-01,-4.484575616458027270e+00,1.481712703849633606e+00,-2.355946600252139866e+00,-1.085100333244271686e+00,5.000000000000000000e+00
-1.554639127076298255e+00,-1.032263079154245311e+00,-5.691884254389988351e-01,-4.142340546175089067e+00,-3.678703804560818913e+00,2.000000000000000000e+00
1.038256049439118645e+00,-9.545831478377792001e-01,3.513499305365769931e+00,3.571302206805178070e+00,-1.797400065177213069e+00,0.000000000000000000e+00
-1.980200615864891711e+00,-3.811271756699561752e+00,1.804215257028630726e+00,-4.039796644368789380e+00,-5.657288377568438165e+00,3.000000000000000000e+00
-9.168128214160039535e-01,6.606723739331429535e+00,4.044954238803147306e-01,-3.712386848070698520e+00,-8.990372821325647301e-01,6.000000000000000000e+00
-2.502708939124298926e+00,4.391478217238393711e+00,1.122403373807886906e+00,-4.283566794391645338e+00,2.380846306603820128e+00,6.000000000000000000e+00
-1.821112577953936995e+00,5.742422930180545393e+00,-7.886857668590803172e-01,-2.311885649870514037e+00,4.147869614560061535e+00,6.000000000000000000e+00
-1.198511210230987389e+00,3.671325886575143471e+00,1.454671164293416918e+00,-1.506997573771906573e+00,3.387358793875203222e+00,1.000000000000000000e+00
-1.163489025576592617e+00,-1.581966577406319185e+00,9.088488126752933827e-01,-6.324637276867040470e+00,-5.147726601275832259e+00,2.000000000000000000e+00
-7.665062545396423843e-01,4.455133509433972350e+00,1.467705566193494349e+00,-9.452385588377667514e-01,3.019034674105641081e+00,1.000000000000000000e+00
1.826350964151147283e+00,-1.654651236679151594e-01,1.020739482798983522e+00,-1.776136865328767911e+00,-3.952913674359823215e+00,8.000000000000000000e+00
4.998596964836237166e-01,5.706007690184296877e+00,5.784015011029724818e+00,-3.993883131203174397e+00,-3.827092989150191471e+00,1.000000000000000000e+00
-1.432076662591586613e+00,-2.014459607069520430e+00,5.956265251236526614e-01,-6.936219601931152390e+00,-5.371825837422335326e+00,2.000000000000000000e+00
-2.452813642715901743e+00,-2.414675475362845436e+00,6.464314090036619165e-01,-5.817028161241004192e+00,-4.240293128594232464e+00,2.000000000000000000e+00
-6.188592503163628522e-02,5.648803838866318650e+00,2.698892084721322693e+00,-1.334774975009503040e+00,9.425566981771946740e-01,1.000000000000000000e+00
1.754879983567794177e+00,9.711056601018872025e-02,-6.382926283848421312e-01,-6.076913906036556234e-01,-4.262973157941838842e+00,8.000000000000000000e+00
-1.700197563708798931e+00,5.543050260963088505e+00,3.635397192238342123e-01,-3.654400328857860814e+00,1.946033049272730908e+00,6.000000000000000000e+00
-1.158469473608153333e+00,-3.935754345139272914e-01,2.732368541375363780e+00,1.816305703466475796e+00,-5.474169712337539906e+00,9.000000000000000000e+00
-7.346557968194356025e-01,4.786067792839969748e+00,1.951289962601923111e+00,-9.777333738371176697e-01,2.006333967235166771e+00,1.000000000000000000e+00
-2.063394657408370580e+00,-3.618160374087711961e+00,6.597990569873060096e-01,-2.881335494235655936e+00,-3.891575001826482083e+00,3.000000000000000000e+00
-2.427778871329209665e+00,4.496635321509997674e+00,1.898961308973171613e+00,-5.153132831899961630e+00,8.086400419331579714e-01,6.000000000000000000e+00
-6.170593414814183886e-01,-4.359885147359539026e+00,1.263200878432040986e+00,-1.991709834358273090e+00,-1.736116052257688391e+00,5.000000000000000000e+00
-3.141977547922354841e+00,2.322904392878598401e+00,1.952131283019163943e+00,-7.235992019447095025e-01,3.482409462829554325e+00,1.000000000000000000e+00
-3.901607360622167064e+00,1.115992754590226399e+00,-5.242431208686570976e+00,-3.505658490482996825e+00,-9.662607501006863497e-01,7.000000000000000000e+00
2.152496003513249878e+00,1.388473242706451449e+00,-1.706459557493877205e-02,-5.050823585297551377e-01,-7.363405251368163817e+00,8.000000000000000000e+00
-1.131431730769119515e+00,6.967090915786640970e+00,2.384524530796107711e-01,-2.369788057431591266e+00,4.180926662244018877e-01,6.000000000000000000e+00
-1.559246784697685184e+00,-8.803129535060056909e-01,3.390692345659416684e+00,8.632424392816331338e-01,-5.057932552860853193e+00,9.000000000000000000e+00
-2.167126885595116903e+00,4.646443292781983203e+00,1.013674510082740232e+00,-4.648794594597043250e+00,7.705261850918838640e-01,6.000000000000000000e+00
2.493711446018765709e+00,4.736149726241736801e-01,1.687743486221372269e+00,4.914689477700843412e+00,-2.166080055589991171e-01,0.000000000000000000e+00
1.128553543691891425e+00,-1.148003156119910689e-01,-1.239656213835397258e+00,-7.631212625587131815e-02,-4.381928708835959974e+00,8.000000000000000000e+00
-1.358852903828472680e+00,-3.187352219784685747e+00,2.688175784288370784e-01,-2.720018102705672458e+00,-2.972036562608444843e+00,3.000000000000000000e+00
5.100648558945455768e+00,-4.363977566334111824e-01,3.505568550551040330e-01,-5.415737904655284041e+00,-2.989401044395310514e+00,4.000000000000000000e+00
-1.627953829754420267e+00,-2.284577706000794350e+00,1.040732360056045414e+00,-6.782948460160558746e+00,-4.466118654681817013e+00,2.000000000000000000e+00
4.046189868090339203e+00,-8.236022084672089960e-01,-3.455010887725482593e-01,-3.160072676219081167e+00,-7.093768999624272542e-01,4.000000000000000000e+00
-1.607699859816315024e+00,-1.346018383395367612e+00,4.128138794719465210e+00,-2.120587120732646824e-01,-5.404791872556050869e+00,9.000000000000000000e+00
4.485275011218902153e-01,-3.521467190968933014e+00,2.146456070099439284e+00,-2.883865085240982395e+00,-1.816406594284276643e+00,5.000000000000000000e+00
-2.150737776017123348e+00,-3.739297439700412617e+00,5.024880353324284732e-01,-2.550763167161942402e+00,-2.761371194709628885e+00,3.000000000000000000e+00
1.609638615221939073e+00,-1.614365102571213129e+00,9.858022301275684018e-01,-1.187719848079559881e+00,-2.858872986677981842e+00,5.000000000000000000e+00
7.178353488039388441e-01,-1.799145281261126383e+00,1.773531604475636847e+00,4.251239779295121757e+00,2.020192194217312665e+00,0.000000000000000000e+00
2.534212212202040071e+00,1.653463910379302515e+00,1.076741542621798775e+00,5.776257424764136061e+00,-3.025137329136292852e+00,0.000000000000000000e+00
-1.616163285714659059e+00,-2.386335335598594121e+00,5.705209969582446528e-01,-6.593283644653139319e+00,-2.371794130352019359e+00,2.000000000000000000e+00
-3.851575808361447972e+00,-2.020597857302935951e-01,-6.356022213101288898e+00,-4.272827362613235813e+00,1.892864161604354889e+00,7.000000000000000000e+00
-1.052628197877552019e+00,5.633109029458616135e+00,1.144961911304017033e+00,-4.725886885391710202e+00,8.141199215474852480e-01,6.000000000000000000e+00
-7.964334323343488231e-01,4.227872092615178268e+00,2.167275402757181446e+00,-1.871999499550033308e+00,3.094747863415944877e+00,1.000000000000000000e+00
-1.639480206986149380e+00,-2.151488759599132106e+00,-5.359618715682529233e-01,-5.328293152740752880e+00,-1.834800752501313470e+00,2.000000000000000000e+00
1.308291934448176042e+00,4.627448634212278367e-01,-1.114181854642521063e+00,4.433035758579931818e-01,-2.913623807721959835e+00,8.000000000000000000e+00
1.295356990266632591e-01,-1.523843067727985057e+00,2.702264557723984328e+00,4.212427710479879295e+00,-1.961413592354545710e+00,0.000000000000000000e+00
-2.210139040384873965e+00,5.348513692047463408e+00,-4.320067482483379573e-01,-2.417009437345317480e+00,2.844399865156124196e+00,6.000000000000000000e+00
-3.174740019670445612e+00,-4.008486752628069638e+00,-6.416259955921230773e-01,-8.699389181274487237e-01,-1.393747271993166947e+00,3.000000000000000000e+00
-1.483920959741901857e+00,-1.598829962869603882e+00,1.161675859812415501e+00,-6.273654855266009633e+00,-4.505469063450770584e+00,2.000000000000000000e+00
-3.472566352796279787e+00,7.543889904814434777e-01,-5.037135611887705089e+00,-3.922326996764704532e+00,8.261392855828713078e-01,7.000000000000000000e+00
-1.669598633751583794e+00,-2.916980821049974804e+00,2.669874564113361437e+00,-3.300623934406988980e+00,-5.312579851956900967e+00,3.000000000000000000e+00
-3.587486237604275541e+00,3.770858510137229391e-01,-7.194869882563920349e+00,-3.711679446438371777e+00,8.007687843612952827e-01,7.000000000000000000e+00
-4.807412752798177813e+00,-5.065952408125571488e-02,-5.723274348887274598e+00,-3.267030188838263793e+00,1.595474463951324973e+00,7.000000000000000000e+00
-1.453264788679075270e+00,-2.569056065242507625e+00,9.181995041366740606e-01,-2.431383802304091901e+00,-5.523090014898986766e+00,3.000000000000000000e+00
-9.664150099787058856e-01,-2.126519959067239451e+00,1.553205777801905496e+00,-2.769985063669533343e+00,-5.058501008069302252e+00,3.000000000000000000e+00
-2.111007086890907658e+00,-5.012103060338746197e-01,2.961428151410235188e+00,2.015006643288942190e+00,-6.668339695618447749e+00,9.000000000000000000e+00
-1.648149026264786876e+00,4.377990943685976966e+00,-5.671461481191007736e-02,-5.049731583438922478e+00,4.588814766763857023e+00,6.000000000000000000e+00
8.114148290242916284e-01,-3.390247404436396383e+00,2.469828681023885864e+00,-3.278133469846565617e+00,-3.286174937192110512e+00,5.000000000000000000e+00
3.038077614222509659e+00,1.281863144580277059e+00,1.215968498283419991e-01,-1.249410996636468374e+00,-3.635805456615829989e+00,8.000000000000000000e+00
-2.650651751017547852e-02,-3.704416187695858120e+00,3.958886223068015520e-01,-1.214727790224619408e+00,3.511351409719807859e-01,5.000000000000000000e+00
1.324625039610582089e+00,-2.451214825620254167e+00,1.106042013467690266e+00,-2.125294291625794862e+00,-2.347709445527267125e+00,5.000000000000000000e+00
-1.801470104016977825e+00,-2.205983026784642309e+00,-5.502346386271453893e-01,-5.537599433716057895e+00,-4.548478081938315043e+00,2.000000000000000000e+00
-1.731984752467642941e-01,4.896112301526589050e+00,8.770415352488792893e-01,-8.274398147981184559e-01,3.645633997892486988e+00,1.000000000000000000e+00
1.907072045995009124e-01,5.843644218854289640e+00,2.349478429966933124e+00,-1.177580357490282115e+00,9.509506775622542096e-02,1.000000000000000000e+00
-8.924104168746207488e-01,4.061603793487869041e+00,2.209678748824195349e+00,-1.761675116806678876e+00,3.484107789751238471e+00,1.000000000000000000e+00
-2.409391138539532129e+00,4.711324377632199578e+00,-7.249760980098399754e-01,-2.863953731067752972e+00,3.123480369685045055e+00,6.000000000000000000e+00
-1.268759939804463555e+00,5.507450738091135278e+00,5.002432395499969431e-01,-4.366480725599584112e+00,3.781033722180355827e+00,6.000000000000000000e+00
-4.071603175943581676e-01,4.193981114815841238e+00,2.551430280240171378e+00,-2.514308912167133592e+00,2.982927003574168179e+00,1.000000000000000000e+00
2.790771947784882023e+00,4.702800104029734585e-01,8.011782466549971504e-01,-2.460009427159196349e+00,-6.640194706352866127e+00,8.000000000000000000e+00
1.115090609526689480e+00,-2.621076119538405802e+00,1.664722610591651719e+00,-2.436343796564958364e+00,-2.660963863843489374e+00,5.000000000000000000e+00
3.160351358874450511e+00,1.114390780995275554e+00,8.382558626043224992e-01,-1.978453862860422463e+00,-6.219305130537753357e+00,8.000000000000000000e+00
1.587463758821555104e-01,2.465923772795361735e-01,2.043958799830697171e+00,-6.455086021419362829e+00,-7.757114764762889081e+00,2.000000000000000000e+00
3.813806249742650145e+00,-4.871151858324722639e-01,2.039056475525011236e-01,-3.239368484135882298e+00,-1.822254381627133268e+00,4.000000000000000000e+00
1.639602585240289123e+00,-1.104293713726952619e+00,1.414170622231105900e+00,3.707598300847646300e+00,-1.336630084426777554e+00,0.000000000000000000e+00
-1.904272243823572852e+00,-2.248465787655347992e+00,2.549820778137655286e-01,-1.011761424786155050e+00,-4.989462561211567504e+00,3.000000000000000000e+00
-4.005463163576219010e+00,1.540689790848720764e-01,-4.886983109668811665e+00,-4.831508361333554546e+00,2.241493909623797354e-01,7.000000000000000000e+00
-2.237643633404651666e+00,2.647017511671910128e+00,2.198552294194411338e+00,-1.961071669828088782e+00,4.672304515698777472e+00,1.000000000000000000e+00
-1.924504584373549099e+00,5.746561724773021851e+00,2.180122554431532245e-01,-2.517992489932805888e+00,1.464789413601716772e+00,6.000000000000000000e+00
2.123242575797517961e+00,1.259095964881455032e+00,2.225458622985488688e+00,5.328507057868248964e+00,-3.097174738085400225e+00,0.000000000000000000e+00
-1.834052788164936443e+00,-3.516492020234322169e+00,8.643692924469797978e-01,-3.041432720478204565e+00,-4.108667721993975341e+00,3.000000000000000000e+00
2.369550197068671427e+00,9.185189369248522029e-01,-1.742574229054474899e-02,-4.518866083643787723e-01,-4.375101460133472564e+00,8.000000000000000000e+00
-1.161758873379999502e+00,-2.097128134835973601e+00,8.688038177361742109e-01,-1.719452960141548248e+00,-5.463936996075044128e+00,3.000000000000000000e+00
-1.186819496276716457e+00,4.178774701353622056e+00,1.603667326981582208e+00,-8.296869726441884474e-01,3.460278450765519320e+00,1.000000000000000000e+00
-1.675084358303041254e+00,-2.484277115072167863e+00,9.418224312887055749e-01,-6.665262878081160913e+00,-3.796830425236399797e+00,2.000000000000000000e+00
-3.905396191234348002e+00,8.243922349174065412e-01,-6.515265478592258575e+00,-3.072668730392163816e+00,7.717674226373453239e-01,7.000000000000000000e+00
-9.546956823550672988e-01,-2.365330529616266608e-01,2.677888759367464289e+00,1.340591242723579102e+00,-3.955939635584665215e+00,9.000000000000000000e+00
